"occurrenceID","InstitutionCode","CollectionCode","catalogNumber","class","ScientificName","Year","Month","Day","verbatimEventDate","eventDate","recordedBy","recordNumber","FieldNotes","Country","StateProvince","County","Island","IslandGroup","Locality","MinimumElevationInMeters","MaximumElevationInMeters","VerbatimElevation","DecimalLatitude","DecimalLongitude","GeodeticDatum","CoordinateUncertaintyInMeters","VerbatimCoordinateSystem","GeoreferenceProtocol","GeoreferenceRemarks","GeoreferenceSources","GeoreferencedDate","GeoreferencedBy","GeoreferenceVerificationStatus","VerbatimLatitude","VerbatimLongitude","Genus","specificEpithet","infraspecificEpithet"
"MVZ:Egg:8725","MVZ","Egg","8725","Aves","Bubo virginianus pacificus",,,,"22 Apr 1923",,"Henry W. Carriger",,"http://arctos.database.museum/guid/MVZ:Egg:8725","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Bubo","virginianus",
"MVZ:Egg:1209","MVZ","Egg","1209","Aves","Bubo virginianus pacificus",,,,"2 Mar 1901",,"Edward A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1209","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Bubo","virginianus",
"MVZ:Egg:1211","MVZ","Egg","1211","Aves","Bubo virginianus pacificus",,,,"5 Apr 1902",,"Edward A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1211","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Bubo","virginianus",
"MVZ:Egg:1210","MVZ","Egg","1210","Aves","Bubo virginianus pacificus",,,,"24 Mar 1902",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1210","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Bubo","virginianus",
"MVZ:Egg:1212","MVZ","Egg","1212","Aves","Bubo virginianus pacificus",,,,"7 Mar 1903",,"Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1212","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Bubo","virginianus",
"MVZ:Egg:1401","MVZ","Egg","1401","Aves","Athene cunicularia hypugaea",,,,"25 Apr 1879",,"W. Leonard",,"http://arctos.database.museum/guid/MVZ:Egg:1401","United States","California","Alameda County",,,"Oakland, Adams Pasture",,,,"37.8016462","-122.2362899","WGS84","9581.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","could not find Adams Pasture, georefed Oakland","Google Earth, wikimapia.org","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Athene","cunicularia",
"MVZ:Egg:9019","MVZ","Egg","9019","Aves","Tyrannus verticalis",,,,"24 May 1925",,"unknown",,"http://arctos.database.museum/guid/MVZ:Egg:9019","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Tyrannus","verticalis",
"MVZ:Egg:1231","MVZ","Egg","1231","Aves","Myiarchus cinerascens cinerascens",,,,"29 Apr 1899",,"Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1231","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Myiarchus","cinerascens",
"MVZ:Egg:1233","MVZ","Egg","1233","Aves","Sayornis nigricans semiatra",,,,"5 May 1900",,"Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1233","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Sayornis","nigricans",
"MVZ:Egg:9073","MVZ","Egg","9073","Aves","Sayornis nigricans semiatra",,,,"7 May 1927",,"unknown",,"http://arctos.database.museum/guid/MVZ:Egg:9073","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Sayornis","nigricans",
"MVZ:Egg:1236","MVZ","Egg","1236","Aves","Empidonax difficilis difficilis",,,,"6 Jun 1899",,"Edward A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1236","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Empidonax","difficilis",
"MVZ:Egg:9293","MVZ","Egg","9293","Aves","Petrochelidon pyrrhonota pyrrhonota",,,,"14 May 1920",,"H. V. La Jeunesse",,"http://arctos.database.museum/guid/MVZ:Egg:9293","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Petrochelidon","pyrrhonota",
"MVZ:Egg:9273","MVZ","Egg","9273","Aves","Hirundo rustica erythrogaster",,,,"28 May 1927",,"Milton S. Ray",,"http://arctos.database.museum/guid/MVZ:Egg:9273","United States","California","Alameda County",,,"Ignacio Point",,,,"38.054174","-122.559185","WGS84","6665.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","Georef'd Ignacio in Marin county; could not find Ignacio point","Google Earth","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Hirundo","rustica",
"MVZ:Egg:6251","MVZ","Egg","6251","Aves","Hirundo rustica erythrogaster",,,,"30 Jun 1928",,"W. A. Strong",,"http://arctos.database.museum/guid/MVZ:Egg:6251","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Hirundo","rustica",
"MVZ:Egg:1305","MVZ","Egg","1305","Aves","Petrochelidon pyrrhonota pyrrhonota",,,,"29 May 1901",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1305","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Petrochelidon","pyrrhonota",
"MVZ:Egg:9440","MVZ","Egg","9440","Aves","Pica nuttalli",,,,"19 Apr 1925",,"unknown",,"http://arctos.database.museum/guid/MVZ:Egg:9440","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Pica","nuttalli",
"MVZ:Egg:1241","MVZ","Egg","1241","Aves","Aphelocoma californica oocleptica",,,,"14 Apr 1900",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1241","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Aphelocoma","californica",
"MVZ:Egg:1349","MVZ","Egg","1349","Aves","Psaltriparus minimus minimus",,,,"8 Apr 1899",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1349","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Psaltriparus","minimus",
"MVZ:Egg:1350","MVZ","Egg","1350","Aves","Psaltriparus minimus minimus",,,,"8 Apr 1899",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1350","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Psaltriparus","minimus",
"MVZ:Egg:1347","MVZ","Egg","1347","Aves","Psaltriparus minimus minimus",,,,"29 Apr 1899",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1347","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Psaltriparus","minimus",
"MVZ:Egg:1334","MVZ","Egg","1334","Aves","Baeolophus inornatus inornatus",,,,"15 Apr 1899",,"Edward A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1334","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1339","MVZ","Egg","1339","Aves","Baeolophus inornatus inornatus",,,,"23 Mar 1901",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1339","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1340","MVZ","Egg","1340","Aves","Baeolophus inornatus inornatus",,,,"23 Mar 1901",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1340","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1332","MVZ","Egg","1332","Aves","Baeolophus inornatus inornatus",,,,"25 Mar 1901",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1332","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1337","MVZ","Egg","1337","Aves","Baeolophus inornatus inornatus",,,,"26 Mar 1900",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1337","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1335","MVZ","Egg","1335","Aves","Baeolophus inornatus inornatus",,,,"26 Mar 1900",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1335","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1336","MVZ","Egg","1336","Aves","Baeolophus inornatus inornatus",,,,"26 Mar 1900",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1336","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1333","MVZ","Egg","1333","Aves","Baeolophus inornatus inornatus",,,,"8 Apr 1899",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1333","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1341","MVZ","Egg","1341","Aves","Baeolophus inornatus inornatus",,,,"11 Apr 1902",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1341","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1342","MVZ","Egg","1342","Aves","Baeolophus inornatus inornatus",,,,"11 Apr 1902",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1342","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1331","MVZ","Egg","1331","Aves","Baeolophus inornatus inornatus",,,,"14 Apr 1900",,"Edward A. Bannister, Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1331","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1338","MVZ","Egg","1338","Aves","Baeolophus inornatus inornatus",,,,"30 Mar 1900",,"Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1338","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1330","MVZ","Egg","1330","Aves","Baeolophus inornatus inornatus",,,,"9 Apr 1902",,"Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1330","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1343","MVZ","Egg","1343","Aves","Baeolophus inornatus inornatus",,,,"11 Apr 1903",,"Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1343","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Baeolophus","inornatus",
"MVZ:Egg:1345","MVZ","Egg","1345","Aves","Chamaea fasciata intermedia",,,,"19 Apr 1899",,"Edward A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1345","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Chamaea","fasciata",
"MVZ:Egg:9635","MVZ","Egg","9635","Aves","Sitta carolinensis aculeata",,,,"2 Apr 1926",,"unknown",,"http://arctos.database.museum/guid/MVZ:Egg:9635","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Sitta","carolinensis",
"MVZ:Egg:1326","MVZ","Egg","1326","Aves","Troglodytes aedon parkmanii",,,,"21 Apr 1900",,"Phil A. Bannister",,"http://arctos.database.museum/guid/MVZ:Egg:1326","United States","California","Alameda County",,,"no specific locality recorded",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Troglodytes","aedon",
